y_true,y_pred
10268.66,9937.119
8528.19510374,9937.119
1325.0,17846.662
53.9731913,9966.076
343.0,9935.891
831.0,9937.119
120.0,9937.119
1305.0,9937.119
10.0,9937.119
5175.0,9937.119
13.0,9937.119
10248.0,9937.119
11141.0,20219.508
705.0,20690.637
2100.0,9937.119
12.5510041,9937.174
25231.0,9937.119
2242.0,23540.84
7090.0,9937.119
1.24855947,9937.119
1144.5679724,9937.119
21311.1388848,9937.119
198.936354,9937.119
1580.0,9937.119
2975.0,9937.119
5285.0,9937.119
0.0,9937.119
81.0,9937.119
0.0,9937.119
2721.0,9937.119
0.0,9937.204
1262.4296424933,9937.26
66972.2640235968,10893.663
2376.6559596,9937.347
837.0,9937.119
3530.77,9937.119
728.903248,9937.274
5640.77,9937.119
5030.1922444,9937.119
98.219681592,26874.104
3.38145138,11742.93
101.0,9937.119
2081.0,9937.119
2040.0,9937.119
1346.59732,9937.119
594.0,9937.119
2938.0,9937.119
80.59515048,9937.119
0.0,9937.268
826.11025281,9933.522
1931.0,9937.388
1385.33,21714.793
1119.10912025,9937.297
32741.5911738,10192.712
11456.37557018,9937.204
2725.0,9937.119
733.5601416,9937.347
11449.0,27170.865
4561.0,11903.608
1191.0,10374.799
73506.0,25964.03
39751.3158465291,9934.121
4390.0,9937.358
10936.0,9937.119
10.8930207,9937.119
214259.0,9937.119
243958.0,18373.285
967.0,23184.96
2037.0,9937.119
42997.0,9937.119
38.9598947709,9933.604
168517.04,9937.119
4670.0,9937.119
125.0,22018.396
5068.0,9937.119
2967.0,9937.119
4316.0,10231.029
176.05,9937.126
5001.0,9937.119
30363.0,11030.071
5307.010146,9937.119
1463.0,9937.119
20604.0,9937.119
5586.0,9937.119
182048.08301036,9937.208
300.71263172,9937.119
5000.0,9937.119
68498.99470206,23642.914
17.594508336,26424.35
406.0,9937.119
113.0,10390.211
5280.0,9937.119
23432.0,9937.119
75489.0,9937.119
4061.0,20428.86
32165.0,9937.356
717.0,26270.826
2171.0,9937.119
2687.5556985,9937.119
3136.0,9937.119
23758.7456984,9937.304
1811.0,10448.008
5730.0,9937.119
35053.65,9935.931
1897.0,9937.119
1635.0,15104.345
78434.0,11276.736
3442.698189,9937.228
548.8572024,9937.119
2401.0,9937.119
366199.0,9937.119
4657.50411192,10083.583
1.0,20314.127
2659.63224264,9936.314
2465.0,9937.119
189.21359688,18834.85
1610.4228211708,19432.81
3081.0,9937.119
11150.0295041,9937.119
7305.0,9937.119
0.0,9937.119
1213.0,19669.758
63.0,9937.119
15.15344025,22946.418
0.0,9936.909
5203.0,9937.119
4440.3625557,10189.604
158.66695754,9937.119
143.0,9937.119
123075.3856592832,25161.238
3760.53576336,9937.119
2839.06099656,9937.358
64151.90954754,25119.953
716.0,25390.666
10885.14633688,22756.312
70075.254943,19962.088
2.21223276,16332.076
1890.0,9937.119
182159.0,26820.26
436.0,26725.195
13552.0,22785.229
38337.0,13557.507
7593.0,9937.119
80203.0,9937.242
6035.0,9937.119
0.0,9937.119
23783.0,9937.307
381377.0,13804.447
5890.6264845,10364.076
1092.91161697,10076.925
3566.4615348,9937.119
12150.0,9937.119
22893.0,9937.119
5067.92,9937.119
1.0,26409.318
32072.0,9937.331
6128.0,9937.119
1305.0,10227.512
24.44601152,9937.119
17144.0,9937.125
65.0,9937.119
5305.0,9937.119
1.0,12674.599
62726.9297655,9935.952
43438.3287688269,11248.708
3000.0,9937.119
2063.0,9937.119
32407.63213869,9937.119
13037.90842361,9999.406
28189.00796453,9934.584
190.7100633,26865.068
24136.0,9937.119
2.24172774,11013.5625
16046.98346994,20125.176
28678.0,9937.119
6130.0,9937.119
955.0,9937.119
949.94581212,12747.396
0.0,9937.119
4554.0,9937.119
142.0,22269.611
470.0,9937.119
7782.0,10020.557
317135.4,9937.278
5564.38617252,24959.184
7016.04770453,9937.119
4055.0,9937.119
3456.0,10052.997
10918.59,9937.119
4500.0,9937.204
563.0,17439.336
21290.0,9937.119
1327.7894589,9937.119
6.0,9937.119
21492.0,9937.119
3076.0,9937.119
2190.0,9937.119
27763.01,9937.119
86628.0,9937.119
13700.0,9937.119
70.0,20333.924
1805.0,9937.322
1.0,20469.508
96.08474943,9937.394
0.0,9937.119
93928.447957964,9937.268
116.70762028,9937.248
480.18731178,9937.364
28633.0,10156.863
869.48917776,23411.68
754390.0,9937.201
58854.0,13381.076
0.0,9937.119
3430.83080004,21729.768
10326.0,9937.119
2988.0,12541.86
219.05861121,10015.622
1794958.5,13248.304
6473.0,9937.119
0.0,9937.119
1714.88963232,9937.119
2958.90690172,9937.2705
65713.4121028,9933.521
1154.0,9932.485
