y_true,y_pred
2938.0,8668.031
80.59515,8313.087
0.0,8402.234
826.1102,17728.764
1931.0,19295.623
1385.33,16473.812
1119.1091,18125.586
32741.592,37826.61
11456.376,18096.64
2725.0,17294.871
733.5601,8816.974
11449.0,18473.113
4561.0,11240.766
1191.0,8651.371
73506.0,39368.14
39751.316,40401.316
4390.0,8774.746
10936.0,19313.883
10.893021,8723.793
214259.0,90459.89
243958.0,64388.926
967.0,8481.777
2037.0,17606.215
42997.0,14390.214
38.959896,7968.341
168517.05,82086.5
4670.0,19068.828
125.0,8293.927
5068.0,17744.688
2967.0,16895.467
4316.0,20698.986
176.05,6970.593
5001.0,16666.383
30363.0,28832.703
5307.0103,16691.543
1463.0,8727.387
20604.0,22261.963
5586.0,18407.941
182048.08,49992.637
300.71265,8085.349
5000.0,18648.242
68498.99,40585.85
17.59451,7749.1387
406.0,16428.54
113.0,8489.815
5280.0,18189.055
23432.0,25484.396
75489.0,61674.08
4061.0,8794.41
32165.0,20199.002
717.0,8443.461
2171.0,8851.18
2687.5557,20267.912
3136.0,18243.898
23758.746,26338.281
1811.0,8978.226
5730.0,18642.025
35053.65,40755.043
1897.0,17515.172
1635.0,19991.492
78434.0,48128.07
3442.6982,9198.316
548.8572,15116.643
2401.0,17036.049
366199.0,246133.27
4657.504,7928.299
1.0,8690.561
2659.6323,8480.278
2465.0,18192.062
189.2136,10881.261
1610.4229,6980.4736
3081.0,18384.654
11150.029,23745.926
7305.0,18677.799
0.0,8244.244
1213.0,8432.406
63.0,16473.629
15.15344,8174.1123
0.0,8827.662
5203.0,18360.773
4440.363,12779.27
158.66696,8637.343
143.0,8646.978
123075.38,172020.6
3760.5356,17170.617
2839.061,7799.069
64151.91,64374.25
716.0,8380.944
10885.146,7629.911
70075.26,71473.52
2.2122328,8121.1587
1890.0,16761.629
182159.0,48520.973
436.0,8331.824
13552.0,26313.71
38337.0,26418.459
7593.0,18610.742
80203.0,43087.383
6035.0,19367.201
0.0,8892.1875
23783.0,20874.402
381377.0,257206.3
5890.6265,9206.504
1092.9116,7745.13
3566.4614,8720.4375
12150.0,19447.215
22893.0,15431.874
5067.92,17878.914
1.0,8299.79
32072.0,44841.047
6128.0,18641.256
1305.0,8474.203
24.44601,8093.48
17144.0,22586.855
65.0,8685.698
5305.0,18098.695
1.0,8811.682
62726.93,19050.172
43438.33,21543.389
3000.0,17951.785
2063.0,9080.764
32407.633,12836.976
13037.908,13834.798
28189.008,19318.27
190.71007,8717.505
24136.0,36821.15
2.2417278,8496.152
16046.983,24615.516
28678.0,20301.668
6130.0,18559.844
955.0,17796.088
949.9458,7899.4414
0.0,8056.2476
4554.0,17991.23
142.0,7270.4805
470.0,16375.616
7782.0,8921.906
317135.4,67878.58
5564.386,8983.984
7016.048,20489.186
4055.0,18310.61
3456.0,8608.124
10918.59,19117.438
4500.0,20686.324
563.0,8443.891
21290.0,26524.281
1327.7894,8139.0176
6.0,8593.2
21492.0,9801.1875
3076.0,18123.467
2190.0,17108.357
27763.01,43888.3
86628.0,54883.12
13700.0,18922.953
70.0,8263.0625
1805.0,8558.68
1.0,8823.442
96.08475,7879.42
0.0,8478.381
93928.445,65890.484
116.70762,7749.1387
480.18732,8088.5566
28633.0,71333.195
869.4892,7775.5034
754390.0,238449.52
58854.0,63880.695
0.0,8882.603
3430.8308,8187.356
10326.0,25599.598
2988.0,11545.923
219.05861,7471.288
1794958.5,365911.2
6473.0,8950.287
0.0,8589.562
1714.8896,9386.607
2958.907,8253.605
65713.414,51961.773
1154.0,8700.374
17033.0,33077.008
35074.875,27592.883
11350.0,19445.092
8897.0,18385.02
12582.0,17481.363
2881.0,8448.295
5433.77,19023.604
2132.0,8430.24
1020.08,16927.664
45493.0,20342.418
2045.0,17871.332
5496.0,28851.91
665.0,8877.496
7386.0,9068.569
206016.0,48773.62
8505.0,17775.04
5264.0,10059.307
5558.0728,19538.027
3000.51,18386.492
3314.214,8214.136
113.6554,8681.291
2370.0,17832.852
1870.0,9459.001
1572.0,19061.273
103.208984,8650.445
857.7686,8008.3965
11651.24,20804.117
0.0,8633.209
4850.029,6941.498
35.0,8544.457
634.8971,17698.121
7854.0,15822.674
268.27997,17013.615
9.296653,8108.5576
1331.0348,8587.334
10646.0,32006.719
180.7466,7993.3413
232.80255,8344.067
615.0,8618.578
26.0,8380.379
10474.0,30199.262
133.0,8636.918
4770.0,10358.199
2462.0,8418.74
59560.31,32269.572
0.0,8533.278
90583.0,50763.11
11514.0,19593.365
5842.0,17760.184
1.0,8884.948
10001.541,21376.395
63243.0,41845.797
987.0,8678.476
238814.5,68748.234
509.0,8692.7705
14232.0,27559.816
79286.0,25589.572
29285.96,21784.408
1.3513988,8056.619
6115.5566,24337.78
25.0,9062.64
401666.78,71343.305
11.0,8277.396
2240.0,18030.975
10713.0,17864.201
18013.893,29371.053
5309.7393,16351.625
3477.23,11180.454
2034.0934,8369.026
2745.0,17996.205
37570.6,20244.02
1140.0,8735.019
62367.0,31513.18
118927.27,38885.51
448.15512,15638.627
10191.0,18043.156
510.0,17714.37
58.068993,8044.6787
175463.0,92269.29
2424.6113,17375.748
2720.0,17065.488
8705.77,14485.874
3221.83,20885.889
1102.0,8603.46
3218.0,17747.223
2306.0,8729.49
137.9093,8778.919
33912.0,33672.207
74952.0,28293.035
5920.0,23819.11
9497.0,12268.662
854.5406,8575.954
44997.055,31393.027
22105.01,21521.656
14.0,8590.516
6333.0,19536.062
35410.0,23531.916
1916253.1,353712.62
50134.414,29257.656
75526.0,106708.88
3115.0,18151.645
25837.0,20785.166
24894.0,12374.047
18698.135,18014.89
63.0,8664.514
103550.0,75451.836
50100.4,35585.53
1.1236826,8600.407
129686.664,75335.164
27867.0,19865.773
135931.73,80984.766
71193.0,62484.586
405913.0,218196.08
9889.0,20643.387
70.0,8631.753
12521.005,17588.918
0.0,8518.912
726.0,8869.664
5240.0,11894.015
71880.0,30579.016
1.0,8796.591
12990.0,20321.04
234.4725,7749.1387
1316.0,8712.138
31627.654,14704.336
56694.383,43324.684
11530.09,28012.707
569.8763,7026.8965
304820.0,45177.117
1166.0,8351.566
7915.0,21121.994
815.2385,8707.775
10090.13,18832.242
3448.0,8672.645
1.0,8954.524
1.0,8401.082
1794.0,8618.748
71945.0,47973.336
2226.7024,21533.645
1110311.0,128760.05
24771.0,33833.1
263.0,8714.016
2913.0,17423.078
15833.0,18336.219
1.0,8744.097
7157.0,12465.105
1.0,8905.447
35.48387,8694.943
26070.158,14674.555
2224.0,18764.527
400.0,17661.227
31200.3,30704.121
95.0,17526.393
12455.88,21606.664
12060.0,18170.37
167980.3,118820.516
229517.0,63291.203
94825.0,24622.432
10115.932,16113.982
1565.0,16834.195
114920.0,66676.28
9834.0,9319.293
20000.0,19004.193
76327.75,40850.56
149.4644,8550.946
22187.0,23384.184
8260.0,19191.242
30.0,8373.563
1049.0,8657.129
73.0,8422.252
24175.0,27925.07
3896.9211,7900.963
2.0,8426.551
2121.0,9015.68
7923.468,8998.999
46327.0,34803.895
16146.0,21769.117
1619.0,8585.476
2501.0,8276.686
1102.0,8649.905
3587.9692,8724.471
100826.0,33239.383
0.9335402,7749.1387
465.0,17734.154
100589.0,58281.86
13858.0,25219.049
7497.0,21043.525
4497.0,9093.029
3415.1233,8501.033
5806.0,22767.035
12726.454,21696.732
6243.0,17854.045
3501.0,16939.273
161.0,8938.715
48893.582,26898.783
9722.0,21803.377
176.0,8265.7295
144109.62,40407.023
919.5877,8645.473
1.0,8522.577
1017.0,17806.562
8191.0,17424.13
22286.0,19499.682
1264390.4,325605.56
635.0,8286.584
76338.0,20680.943
23168.0,30723.432
17752.0,14910.688
17.21302,8018.8594
2302.0,8518.901
112.0,9137.725
47719.023,29788.242
87529.0,228068.36
84984.21,54926.04
54.818604,7749.1387
386.23975,17293.342
10.069773,8763.462
316.0,8493.049
10112.0,9634.365
360.0,8604.804
21106.99,26083.902
456.0,8584.066
22562.0,21403.648
2604.0,9673.48
53010.03,25699.514
2595.2383,8184.524
71.93313,8613.375
7632.8037,11321.815
203677.1,61025.4
75592.65,47947.85
37723.582,16901.05
45043.37,58790.11
1748.0,9110.705
6.0,8265.24
25342.0,17795.12
43.70029,8731.441
82753.0,49382.82
64709.0,33459.574
1428.4878,7879.2695
205281.9,108944.78
121.0,8330.957
54.0,8912.869
400787.5,82910.13
9949.583,14117.15
16038.75,19511.846
279743.0,186665.97
19413.242,17030.748
17.0,8369.501
392.41006,16827.232
110.0,8713.599
2044.0,19150.78
24167.0,21593.992
1424.5234,8985.303
211128.0,68998.72
0.0,9953.812
363819.75,83969.625
72837.445,38056.64
10016.0,18268.602
40009.0,40904.547
4972.0,20569.668
310.0,8309.705
8744.0,22621.701
339.0,16470.812
233228.0,106403.85
1998.8164,9027.3125
908.3358,8057.547
43670.254,15602.645
118164.11,43990.71
0.0,8583.359
15037.0,19060.89
4261.7827,6945.337
225.0,16679.275
12051.0,18594.258
51210.0,27975.977
28267.248,15437.176
9124.453,17164.1
1832.0,8681.578
17163.766,45768.47
11227.0,10667.185
18769.31,30171.121
30.0,8771.458
3180.0,18181.24
42528.0,57838.668
2190.0684,21160.918
48925.0,29615.754
870.0,17685.305
1.0,8602.204
110.63987,8905.949
13.0,8571.041
530.0,8809.677
1000.0,8406.646
908.7679,16078.395
12185.15,26856.7
0.0,7270.8
6165.18,18409.832
55.0,9052.471
9750.4375,17970.44
1.2233164,8404.706
9.971481,9256.789
1.0,8316.771
4245.113,18670.592
1.0,9120.455
0.4839442,7749.1387
450.31006,7749.1387
21959.0,17967.51
3383.0,18962.383
0.0,8141.2935
6856.0,19615.805
1962.5,17491.836
345.0,9058.598
1182.1604,7953.657
117.34112,6981.314
4421.0,23221.055
80.1038,8810.958
0.0,8252.917
1395.0,17352.404
4508.9565,15916.264
129.66954,8839.278
2180.0,17305.418
205.0,8975.321
75.0,8850.694
3.0,7727.599
0.0,8994.537
218.295,8190.535
23.055473,8656.478
0.0,8506.369
4381.0,11479.975
5630.0,17931.61
107.0,9007.568
3166.5,17692.098
15825.0,26333.72
25.0,8799.211
11409.369,25668.877
3773.0,18144.633
13985.22,19429.729
10.0,9169.545
55126.83,30921.146
551.0,16857.389
196.78389,9358.026
641.0,8881.42
329.0,17836.23
37.0,7678.429
140.0,8190.607
777.0,17512.072
0.0,7694.2705
0.0,6156.7725
3694.0,17098.805
2.0032954,9870.981
6011.0,10734.312
46611.08,32630.508
300.0,7749.1387
21238.0,22525.166
685.0,17504.652
5009.36,16745.883
924.13586,15750.3955
0.0,8419.877
95.324036,8164.243
800.0,8997.967
2261.782,10033.36
41.0,8259.377
760.0,9134.677
8460.0,18382.316
7.0,9117.256
16200.0,21023.492
4378.8516,22322.73
0.74509096,8283.918
1526.0,16960.176
90.38719,7763.608
1.0,8346.603
3353.01,16711.113
5393.0,19205.8
214584.06,60465.145
5510.0,18173.432
352.0,16114.547
500.0,7723.5693
255378.44,73341.3
0.0,8881.962
1080.0,17534.154
875.0,17886.05
5008.273,21560.738
1.0,9011.01
1362.0,8903.617
16248.0,26340.4
319167.3,132214.44
1020.0,17576.3
7241.782,16253.844
24584.0,17905.719
75.0,9041.734
8219.6,18933.75
0.0,8931.768
16.0,8478.822
0.0,8544.672
29229.092,30162.75
3967.0,17413.932
13143.0,27532.371
495.0,17016.266
4387.71,18669.348
20078.01,24534.57
36910.34,40661.207
815.6863,8991.359
1.0,8345.43
42.0,8900.885
3201.0,9030.2705
5696.0,17519.164
600.22125,15538.514
495.76978,8458.237
11709.811,18778.062
2095.0,17295.469
1000.0,18112.652
952.0,16647.832
0.0,8565.825
10022.0,8549.545
81.0,8987.369
0.0,7305.296
34.10669,8332.78
16208.0,23377.402
126.0,9337.305
1718.0,18292.506
3000.0,17495.523
3510.0,17782.404
286.0,8946.808
4.349251,7895.216
10.599901,8914.823
36785.0,33654.137
10.0,8481.178
10338.778,22697.408
12664.0,12015.604
2554.1768,17608.756
877.0,15976.538
31044.121,26071.746
10194.737,24957.438
30.0,8956.174
36111.0,25855.906
12660.0,22057.19
68838.42,48268.324
5007.0,19610.691
4239.5303,20131.475
2090.0,17128.719
210.0,9312.406
4280.427,16473.045
125.29687,8820.463
7641.0,17073.363
51.0,8086.4175
12230.0,20631.768
1730.0,9250.993
515.0,17402.93
688.5965,8359.703
658.4948,19140.572
0.0,8752.516
0.0,8130.5693
22323.01,15488.392
9753.0,9888.317
846.77246,7215.628
24676.01,36449.81
1.0,8732.473
6.436912,7346.6123
16.0,8975.072
4763.0,16337.645
1.3026447,7492.115
100.0,8712.838
3076.69,17444.338
1854.0,16465.38
56500.0,27122.355
12195.0,18598.836
0.0,8674.272
123.41213,15876.391
420.0,17917.955
5575.614,18231.28
0.0,7749.1387
4147.776,16784.83
1.1989545,8587.322
147.74985,7749.1387
2.0,8696.722
48.0,8701.248
118.0,8791.338
695.0,16393.805
1536.0,16825.46
177.62326,8267.338
200.0,8789.119
5591.0,18520.385
307.5855,18640.035
201.0,8485.644
1.0,9116.429
218.83917,8389.861
255.6368,17156.162
0.0,7749.1387
0.97690123,8148.673
50.992264,7266.546
375.40988,15666.01
0.0,8703.936
0.0,7855.6924
20.0,8146.503
0.0,8759.072
1273.044,16999.695
851.6507,19186.861
7.0,9212.6455
620.0,8824.409
0.0,7921.8438
3423.32,18603.693
37282.0,28730.166
1.0,8533.304
12433.0,26242.072
130.0,9456.055
10462.303,19263.346
261.0,9042.675
0.0,8341.241
17706.377,22009.365
586.80316,17512.451
2.0,9020.825
733.9999,18501.066
0.9768657,7926.251
5.0,8167.6143
553.0,16606.762
2944.0,18245.111
1497.99,9190.004
0.0,9081.295
1570.0,17568.32
328.0,16084.886
1173.1195,15209.039
0.0,8460.136
19165.395,23071.725
7711.0,18289.672
6.0,7052.544
248127.0,57652.81
1661.3762,15570.631
15505.0,20820.906
86.22488,7749.1387
1486.8595,9586.104
22894.0,20941.36
593.0,16661.348
0.0,9059.956
9423.5,19351.621
25364.0,18291.885
6520.0444,17356.531
911.26306,17824.867
144.09251,7973.09
44545.605,25223.943
725.0,8129.5215
16465.367,23570.723
1658.0,18737.65
330.0,9033.362
3068.75,17633.82
0.0,8713.36
7065.01,19970.219
121.0,8957.714
1330.3566,18219.73
540.0,17285.43
2680.0,17425.021
2576.0,10676.367
3246.0,16459.959
20.0,8538.32
1105.0,16631.05
705.0,17151.148
832.8586,7390.127
32.897705,8634.7
133034.0,76386.266
4000.0,16750.078
3722.66,17951.068
100.0,9270.788
150.43182,8495.046
25.0,9029.458
2060.0,17056.895
3800.0,17763.121
1170.0,16079.201
10015.0,18389.312
119.74865,7303.609
233.7691,9180.087
55.0,8905.191
2233.369,15761.991
214.0,8778.721
3541.0,17147.398
10235.0,17954.078
3178.9827,20036.25
20917.0,34432.312
10091.0,17536.457
0.0,8149.4707
1.0,8787.229
2270.308,17051.064
43655.0,41515.992
15101.0,17456.104
11202.7,23428.926
0.0,7749.1387
2460.4727,19263.621
3500.11,19732.045
5122.0,17319.41
4027.0422,17394.484
1.0,8869.147
868.0,16341.086
6267.985,7749.1387
1.1061164,8527.508
100.0,8488.969
142.06613,8187.742
736.9673,16610.703
0.0,8456.443
2.5560577,7242.5835
7576.01,17860.262
175.0,8407.224
149.0474,8601.912
1320.0,9129.125
209.0,8409.3955
16500.695,24911.361
37.0,8421.648
0.0,8676.742
235.0,9082.4375
0.0,7790.2793
8805.0,18833.672
57045.4,222525.03
15.0,9170.484
1.0,8355.422
1157.4045,10546.752
11.0,8521.558
2530.01,17008.672
36.0,9183.545
600.01,17776.973
9712.322,23402.355
21580.02,30328.695
416.0,10499.122
58.0,9015.456
2560.0,17342.42
5.0,7744.6846
330.0,8194.934
1.0,7749.1387
1500.0,16267.58
5513.0,18733.387
1817.0,17477.564
350.0,7835.1255
1091.8441,19611.596
8370.916,27134.492
10.0,9185.884
76271.64,38627.195
12211.0,18271.137
0.0,8938.637
0.0,8931.428
2301.0,17523.36
43.446,7953.657
0.0,9229.329
65175.0,30228.504
4225.875,20738.018
1.5969075,8117.925
419.4939,17173.947
4459.9175,17936.404
9732.474,17545.482
1720.0,18254.406
3368.4167,19078.014
569.0,17413.932
2599.88,18523.482
400.0,17539.834
286.42404,7794.9746
189.18364,8651.045
5342.338,7570.127
4725.0,18382.643
50475.0,18382.852
56.0,8574.197
45579.848,41599.965
0.93498755,7749.1387
51.0,9016.37
1.0,8012.9736
3300.33,17926.297
1542.0,17858.035
251.0,8344.623
1148.841,17390.842
62153.0,28777.592
1661.0,16421.96
1011.0,18253.691
50565.0,20108.557
9515.0,17597.188
5147.0,8366.322
19.220863,7902.299
5.0,9278.422
2549.0,15868.876
2545.0,16101.885
1185.0,8888.532
9295.0,23031.479
349.0,9119.588
127.12317,8297.35
0.0,7729.6787
6011.93,20055.104
209.44492,7156.59
21604.73,31234.775
20.0,9140.393
0.0,8600.599
430.0,16591.842
12178.56,19321.809
65.0,9316.756
1295.8403,19420.193
792.2317,17016.332
2823.0,8888.222
20333.69,19736.363
108.993004,8640.774
21.0,8717.466
71.0,8122.3945
10211.0,19062.332
2370.0,17847.254
500.0,16586.312
100.0,8151.44
14.226896,8053.2607
56.0,8048.968
5673.0,19928.51
16163.0,25118.012
1113.0,17459.955
10.0,8227.111
1277.0,8974.754
4408.761,18565.354
21615.0,18776.072
8630.953,29887.38
130.0,17558.25
25703.598,37232.316
3535.0,19060.69
52.36998,7374.5127
15180.362,27173.707
2.6552315,10112.598
1128.0,17802.117
2340.0,17673.875
4.513579,7895.783
2835.451,18196.588
1.0,9040.44
2010.0,17368.758
27137.0,23073.63
1.1666502,8158.175
2463.3533,17808.854
265.0,17811.898
73.46639,8748.054
0.0,8312.924
3665.0,22090.527
1550.0,17955.977
269615.5,170476.69
506.67996,8808.949
1.0,8585.139
201.0,7198.262
35.0,7878.0273
11096.0,26185.342
872.0,17591.467
3569.0,17163.7
295.0,16910.389
0.0,7749.1387
0.0,7749.1387
3433.0,9244.777
1.0,8682.997
7253.005,14930.787
1900.0,17512.482
14.0,9086.037
2635.0,17931.34
1.0,8800.924
0.0,8421.737
1007.0,8518.602
100.0,8470.125
1529.04,17421.322
1.6082075,8261.783
6795.8037,21417.707
22252.0,19385.725
0.0,8895.538
11005.17,17527.957
2025.0,16570.36
40.0,9260.939
0.0,8775.13
1702.0,17094.062
51.0,8269.912
2111.0,16521.014
10788.0,20524.453
995.3963,16543.191
0.0,9153.145
0.0,8869.613
36293.0,31166.695
1.1133329,8626.386
705.0513,7694.421
105.0,9136.863
230.0,17211.389
26.0,8346.205
0.0,8529.737
248.38,9565.943
16459.322,20132.441
23856.0,25739.408
43541.01,30611.861
3335.8083,18165.396
20809.97,24833.348
10096.0,19454.46
30.0,9110.179
2705.0,18062.355
8336.0,19465.105
651.0,15920.214
839.5567,7995.459
500.0,17222.031
0.0,8389.529
2930.0,18362.684
0.0,9036.784
2437.0,18606.86
176.0,8945.42
4295.0,17662.027
10.0,8422.028
10282.0,19787.479
698.68274,17289.35
4149.7363,8298.301
9708.0,21151.416
29.625814,8975.257
706.89465,17137.53
510.0,8139.576
0.0,8943.074
3536.43,16824.234
6.0,8828.027
4379.22,22367.297
3317.7185,17883.502
1415.0,16510.633
901.7587,6052.474
6690.0,17347.11
0.0,9030.0625
1876.0,8380.652
47198.37,30896.621
162.0,17475.078
15535.0,17659.918
1.0,8089.415
3720.0,18453.936
23100.0,17640.553
12338.28,21703.402
1570.0,8777.064
287.23264,7930.893
139.33678,7762.451
703.3064,7841.326
32398.66,26411.969
956.6164,10659.811
1850.0,17452.066
2511.0,17638.984
5340.0,18146.527
6275.1094,19075.402
20.0,9048.733
715.0,16797.982
1091.0,17173.48
3130.0,17194.523
1872.2844,9213.115
6812.0,16799.496
2341.0,17352.39
48586.0,29996.988
3731.0,11031.854
505.0,16575.344
650.0,9069.008
